id:ID,description,source_project,source_version,likelihood,impact_score,frequency,recency,confidence,expert_weight,source_ll,cause,impact,impact_text,:LABEL
Risk_237,터널 라이닝 시공이음부 매립 실런트 및 누수방지캡 누락에 따른 지속적 누수 리스크_GTX-A 6공구 등,GTX-A 6공구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 라이닝 시공이음부 매립 실런트 및 누수방지캡 누락에 따른 지속적 누수 리스크,라이닝 시공이음부(Cold Joint)에 수축대비 실런트나 유도배수 캡(동판)을 도면에만 그리고 실제 내역/시공에서 누락함,"건조 수축 시 이음부가 벌어지며 미세 지하수가 유속 유입되어 백태 발생 및 미관 훼손, 유지관리 중대 지적 발생","건조 수축 시 이음부가 벌어지며 미세 지하수가 유속 유입되어 백태 발생 및 미관 훼손, 유지관리 중대 지적 발생",Risk
Risk_238,터널 본선-피난연결통로 접속부 방수(유도배수) 상세 설계 오류 및 누수 리스크_GTX-A 6공구,GTX-A 6공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 본선-피난연결통로 접속부 방수(유도배수) 상세 설계 오류 및 누수 리스크,교차부 선형의 기하학적 복잡성으로 방수 융착이 까다로우나 상세 도면 오기 및 유도배수 동판/배관 내역 누락,좁은 공간 내 숙련도 부족으로 융착 부실 처리 및 지하수 집중 유입으로 접속부 하부 침수 및 시설물 마비,좁은 공간 내 숙련도 부족으로 융착 부실 처리 및 지하수 집중 유입으로 접속부 하부 침수 및 시설물 마비,Risk
Risk_239,완전방수 터널(TBM) 내측 유도배수 트렌치 설계 누락 및 인버트 부상 리스크_GTX-A 6공구 등,GTX-A 6공구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,완전방수 터널(TBM) 내측 유도배수 트렌치 설계 누락 및 인버트 부상 리스크,TBM 전면 방수(Full-wrap) 설계 시 조인트 미세 누수/결로 등을 처리할 배수 트렌치 설계를 전면 누락함,유입 지하수가 배출되지 못하고 완전 방수된 인버트 하부에 갇혀 강력 수압(Uplift) 발생 및 인버트 융기 파손,유입 지하수가 배출되지 못하고 완전 방수된 인버트 하부에 갇혀 강력 수압(Uplift) 발생 및 인버트 융기 파손,Risk
Risk_240,곡면/요철 구간 일반 방수시트 적용 오류에 따른 부착력 상실 및 방수층 들뜸 리스크_인천공항철도연계,인천공항철도연계,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,곡면/요철 구간 일반 방수시트 적용 오류에 따른 부착력 상실 및 방수층 들뜸 리스크,굴 곡이 심한 비개착 또는 천단 협소부에 뻣뻣한 '일반 시트방수'를 설계하여 바탕면 밀착 시공이 원천 불가능함,"바탕면과 시트 사이 심한 들뜸으로 일체성 상실, 라이닝 타설 압력에 시트가 찢어지거나 대형 누수 통로 형성","바탕면과 시트 사이 심한 들뜸으로 일체성 상실, 라이닝 타설 압력에 시트가 찢어지거나 대형 누수 통로 형성",Risk
Risk_241,"후속 공정(철근 배근, 용접) 부주의에 의한 터널 방수시트 핀홀 및 찢김 누수 리스크_일반 현장 공통",일반 현장 공통,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,"후속 공정(철근 배근, 용접) 부주의에 의한 터널 방수시트 핀홀 및 찢김 누수 리스크",방수 시트 부착 후 라이닝 철근 운반 중 날카로운 끝단 타격이나 용접 불꽃(Spatter)에 의한 미세 융해 구멍 발생,미세 핀홀(Pinhole)이나 찢김을 검수/보수하지 않고 타설 시 배면 수압이 해당 지점으로 집중되어 폭포수 누수 유발,미세 핀홀(Pinhole)이나 찢김을 검수/보수하지 않고 타설 시 배면 수압이 해당 지점으로 집중되어 폭포수 누수 유발,Risk
Risk_242,하부 인버트 방수시트 보호몰탈 파손 및 장비 통행에 따른 방수층 붕괴 리스크_삼성-동탄 2공구 등,삼성-동탄 2공구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,하부 인버트 방수시트 보호몰탈 파손 및 장비 통행에 따른 방수층 붕괴 리스크,하부 인버트 방수 시공 후 후속 타설을 위해 레미콘 트럭/펌프카가 진입하며 얇은 보호몰탈을 밟아 깨뜨림,"보호층 붕괴로 하부 시트가 장비 하중에 직접 찢기거나 짓눌려 손상, 인지 못한 채 매몰 타설되어 바닥 전체 침수","보호층 붕괴로 하부 시트가 장비 하중에 직접 찢기거나 짓눌려 손상, 인지 못한 채 매몰 타설되어 바닥 전체 침수",Risk
Risk_243,초대형·복잡 형상 지하 구조물 수압 미고려 및 이음부 방수 설계 누락 리스크_구조물 공통(L/L),구조물 공통(L/L),터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,초대형·복잡 형상 지하 구조물 수압 미고려 및 이음부 방수 설계 누락 리스크,지하 수위가 15m 이상 높게 형성된 고수압 구간에서 하부 슬래브 방수 설계 및 이중 지수재 상세를 미반영함,상승 수압이 복잡 형상의 취약 이음부(Joint)로 집중되어 방수층이 파단되고 내부가 폭포수처럼 침수 및 수몰됨,상승 수압이 복잡 형상의 취약 이음부(Joint)로 집중되어 방수층이 파단되고 내부가 폭포수처럼 침수 및 수몰됨,Risk
Risk_244,갱구부 및 외부 노출 이음부 방수 실링(코킹) 자외선(UV) 열화 및 누수 리스크_적금-영남연육교 등,적금-영남연육교 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,갱구부 및 외부 노출 이음부 방수 실링(코킹) 자외선(UV) 열화 및 누수 리스크,갱구부(피암터널) 시공 중 후속 복토가 장기 지연되어 방수 코킹재가 직사광선(UV)에 장기간 무방비 노출됨,"실링재가 자외선 열화로 조기 경화되어 신축성 상실 및 갈라짐 발생, 강우 시 빗물이 내부로 역류해 확산 누수 유발","실링재가 자외선 열화로 조기 경화되어 신축성 상실 및 갈라짐 발생, 강우 시 빗물이 내부로 역류해 확산 누수 유발",Risk
Risk_245,나공홀(타이볼트 구멍 등) 메움 미실시에 따른 수압 집중에 의한 터널 균열 및 누수 리스크_터널공사 공통(L/L),터널공사 공통(L/L),터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,나공홀(타이볼트 구멍 등) 메움 미실시에 따른 수압 집중에 의한 터널 균열 및 누수 리스크,거푸집 고정을 위해 뚫어 놓은 타이볼트(Tie-bolt) 구멍 등에 대해 폼 탈형 후 지수 실링재 충진 작업을 누락함,배면 수압이 텅 빈 구멍 틈새로 직접 전달되어 주변 콘크리트 균열을 유발하고 해당 구멍을 통해 지하수가 세차게 유입됨,배면 수압이 텅 빈 구멍 틈새로 직접 전달되어 주변 콘크리트 균열을 유발하고 해당 구멍을 통해 지하수가 세차게 유입됨,Risk
Risk_246,관통 배관(전기/통신/가로등) 연결부 방수 코킹(지수 실링) 미반영 및 침투 누수 리스크_여수산단진입도로 등,여수산단진입도로 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,관통 배관(전기/통신/가로등) 연결부 방수 코킹(지수 실링) 미반영 및 침투 누수 리스크,"벽체/슬래브를 관통해 외부 연결되는 설비, 전기 배관 인입 경로에 우수 차단을 위한 전용 수팽창 지수재 설계가 누락됨","일반 모르타르 마감된 배관 틈새로 차량 진동/수축 시 미세 간극 발생, 외부 빗물이 유입되어 철근 부식 및 설비 훼손","일반 모르타르 마감된 배관 틈새로 차량 진동/수축 시 미세 간극 발생, 외부 빗물이 유입되어 철근 부식 및 설비 훼손",Risk
Risk_247,수축조인트 및 시공이음부 지수판(Waterstop) 시공 불량 및 다짐 부족에 따른 침수 리스크_한탄강댐(지하 갤러리),한탄강댐(지하 갤러리),터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,수축조인트 및 시공이음부 지수판(Waterstop) 시공 불량 및 다짐 부족에 따른 침수 리스크,이음부에 지수판 설치 시 철근 간섭으로 지수판이 꺾이게 시공하고 좁은 틈새의 콘크리트 다짐을 부실하게 수행함,"지수판 주변 공극(Honeycomb) 발생으로 차수벽 역할 상실, 수압 시 이음부에서 폭포수 같은 물이 쏟아져 들어와 전면 침수","지수판 주변 공극(Honeycomb) 발생으로 차수벽 역할 상실, 수압 시 이음부에서 폭포수 같은 물이 쏟아져 들어와 전면 침수",Risk
Risk_248,구조물 하부 지하수 다량 발생에 따른 맹암거 배수유도 누락 및 지반 이완 리스크_김포-관산 도로 등,김포-관산 도로 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,구조물 하부 지하수 다량 발생에 따른 맹암거 배수유도 누락 및 지반 이완 리스크,지하차도/터널 하부 지하수가 다량 발생했으나 이를 유도 배출할 맹암거 및 부직포 상세가 설계/내역 누락됨,배수 시설 부재로 유입 지하수가 고여 지반이 세굴되거나 지지력을 상실하며 수압에 의해 구조물이 부상할 위험 발생,배수 시설 부재로 유입 지하수가 고여 지반이 세굴되거나 지지력을 상실하며 수압에 의해 구조물이 부상할 위험 발생,Risk
Risk_249,터널 배수관 단면 협소 및 토립자(이물질) 적체에 따른 배수관 폐색 및 노면 결빙 리스크_전주-남원1공구 등,전주-남원1공구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 배수관 단면 협소 및 토립자(이물질) 적체에 따른 배수관 폐색 및 노면 결빙 리스크,터널 내 노출 배수관 단면이 너무 협소(10cm x 10cm)하거나 구배가 부족하고 변곡부 점검구 설계가 미흡함,이물질(백태 등)이 변곡부에 쌓여 관로가 막히고 역류한 지하수가 터널 바닥으로 넘쳐 동절기 노면 결빙(Black Ice) 유발,이물질(백태 등)이 변곡부에 쌓여 관로가 막히고 역류한 지하수가 터널 바닥으로 넘쳐 동절기 노면 결빙(Black Ice) 유발,Risk
Risk_250,집중호우 시 터널(집수정) 배수 펌프 처리용량 초과에 따른 구조물 전면 침수 리스크_진접선 3공구,진접선 3공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,집중호우 시 터널(집수정) 배수 펌프 처리용량 초과에 따른 구조물 전면 침수 리스크,집수정(Sump) 및 펌프 용량 설계 시 기상이변에 따른 기록적 태풍/폭우 시 유입수량을 과소평가함,"유입수가 펌프 용량을 초과해 집수정이 넘치고 지하 승강장 하부, 궤도, 고가 전기/통신실이 전면 침수 및 뻘 퇴적","유입수가 펌프 용량을 초과해 집수정이 넘치고 지하 승강장 하부, 궤도, 고가 전기/통신실이 전면 침수 및 뻘 퇴적",Risk
Risk_251,터널 굴착 중 지하수 과다 유출에 따른 오폐수 처리시설 및 배수 용량 초과 리스크_삼성-동탄 2공구,삼성-동탄 2공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 굴착 중 지하수 과다 유출에 따른 오폐수 처리시설 및 배수 용량 초과 리스크,"일일 지하수 유출량 설계치(1,000톤) 기준 오폐수 시설을 설계했으나 실제 굴착 중 대규모 단층대 조우로 유출량 폭증",배수 주관 및 처리시설 용량 초과로 터널 내부 상시 침수 작업 중단 및 미처리 오폐수 방류에 따른 행정처분 위험,배수 주관 및 처리시설 용량 초과로 터널 내부 상시 침수 작업 중단 및 미처리 오폐수 방류에 따른 행정처분 위험,Risk
Risk_252,숏크리트/레미콘 타설 장비 세척수 미고려에 따른 오폐수처리시설 용량 초과 및 환경 규제 리스크_새만금전주 6공구,새만금전주 6공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,숏크리트/레미콘 타설 장비 세척수 미고려에 따른 오폐수처리시설 용량 초과 및 환경 규제 리스크,오폐수시설 설계 시 용출수만 반영하고 숏크리트 타설 장비/믹서트럭 세척수 등 알칼리성 폐수량 누락,고농도 알칼리성 폐수 유입으로 정화 효율 급감 및 기준 초과 방류 시 공사 전면 중지(환경 고발) 위험 직면,고농도 알칼리성 폐수 유입으로 정화 효율 급감 및 기준 초과 방류 시 공사 전면 중지(환경 고발) 위험 직면,Risk
Risk_253,정거장 하부 배수관 유지보수 작업 공간 협소에 따른 사후 관리 불가 리스크_진접선 3공구,진접선 3공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,정거장 하부 배수관 유지보수 작업 공간 협소에 따른 사후 관리 불가 리스크,"정거장 승강장 하부 배수 트렌치 설계 시 협소한 공간을 이유로 작업자 진입 폭을 너무 좁게(1,150mm) 설계함",배수관 내 퇴적물(석회) 발생 시 준설 장비 진입이나 인력 접근이 불가능해져 영구적 폐쇄 및 바닥 침수 하자 유발,배수관 내 퇴적물(석회) 발생 시 준설 장비 진입이나 인력 접근이 불가능해져 영구적 폐쇄 및 바닥 침수 하자 유발,Risk
Risk_254,배수 관로 사선 부설 구간 다짐 불량에 따른 부등 침하 및 역구배 발생 리스크_평택 화양지구 등,평택 화양지구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,배수 관로 사선 부설 구간 다짐 불량에 따른 부등 침하 및 역구배 발생 리스크,배수 연결관 시공 시 사측 부설 구간의 하부 기초(Bedding) 및 관 주변 다짐을 일반 토사로 부실하게 수행함,다짐 부족으로 관로가 하중을 견디지 못하고 침하되어 역구배가 형성되고 오수가 고여 악취 및 노반 연약화 초래,다짐 부족으로 관로가 하중을 견디지 못하고 침하되어 역구배가 형성되고 오수가 고여 악취 및 노반 연약화 초래,Risk
Risk_255,타 공종 시멘트 페이스트 유입 및 적체에 따른 배수관로 폐쇄 리스크_부산명지 등,부산명지 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,타 공종 시멘트 페이스트 유입 및 적체에 따른 배수관로 폐쇄 리스크,라이닝 배면 공극 충진 그라우팅(Consolidation Grouting) 중 주입재가 부직포 틈새로 배수관 내부로 흘러들어감,유입된 페이스트가 배수관 내에서 굳어 통수 단면이 폐쇄되며 준공 전 몰탈 깨기 등 막대한 재시공 보수비 발생,유입된 페이스트가 배수관 내에서 굳어 통수 단면이 폐쇄되며 준공 전 몰탈 깨기 등 막대한 재시공 보수비 발생,Risk
Risk_256,외부 불명수(지구 외 우수) 과다 유입 및 역류 방지 대책 부재에 따른 침수 리스크_양주회천 택지조성 등,양주회천 택지조성 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,외부 불명수(지구 외 우수) 과다 유입 및 역류 방지 대책 부재에 따른 침수 리스크,터널 갱구부 연계 설계 시 지구계 외곽(산악 등) 유입 우수량을 과소평가하여 합류 관로 용량을 부족하게 설계함,폭우 시 외부 우수가 배수관 용량을 초과해 터널 내로 역류하며 지하구조물 및 저지대가 순식간에 수몰되는 수해 유발,폭우 시 외부 우수가 배수관 용량을 초과해 터널 내로 역류하며 지하구조물 및 저지대가 순식간에 수몰되는 수해 유발,Risk
Risk_257,지하구조물 배수용 트렌치 구배(0%) 설계 불량에 따른 오폐수 체수 및 슬러지 적체 리스크_시화하수처리장 현장 등,시화하수처리장 현장 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,지하구조물 배수용 트렌치 구배(0%) 설계 불량에 따른 오폐수 체수 및 슬러지 적체 리스크,하수처리장 및 터널 내 바닥 배수 트렌치(유수분리조 포함) 설계 시 배수 경사(구배)를 0%(수평)로 평탄하게 잘못 설계함,구배 부족으로 오폐수가 배출되지 못하고 트렌치 내 상시 체수되며 슬러지가 부패해 악취 및 정화 기능 마비 초래,구배 부족으로 오폐수가 배출되지 못하고 트렌치 내 상시 체수되며 슬러지가 부패해 악취 및 정화 기능 마비 초래,Risk
Risk_258,도로 커브 및 횡단 구간 얕은 토피 배수관 차량 하중(중장비) 미고려 파손 리스크_울릉도일주도로 등,울릉도일주도로 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,도로 커브 및 횡단 구간 얕은 토피 배수관 차량 하중(중장비) 미고려 파손 리스크,도로 노반을 횡단하는 배수관 매설 시 얕은 토피 조건임에도 덤프트럭 등 중장비 윤하중을 설계에서 과소평가함,하중을 견디지 못한 배수로 그레이팅이 파손되거나 매설 관로가 압착/이탈하여 도로 노면이 푹 꺼지는 대형 사고 유발,하중을 견디지 못한 배수로 그레이팅이 파손되거나 매설 관로가 압착/이탈하여 도로 노면이 푹 꺼지는 대형 사고 유발,Risk
Risk_259,터널 용수구간 드레인보드 설계 누락 및 배면 수압 상승 리스크_삼성-동탄 2공구 등,삼성-동탄 2공구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 용수구간 드레인보드 설계 누락 및 배면 수압 상승 리스크,도면에는 지하수 용출 구간 드레인보드 설치가 명시되었으나 내역서상 수량 및 비용이 전면 누락됨,내역 누락으로 시공을 생략하거나 부실 시공 시 숏크리트와 라이닝 사이 수압이 증가해 균열 및 누수가 확산됨,내역 누락으로 시공을 생략하거나 부실 시공 시 숏크리트와 라이닝 사이 수압이 증가해 균열 및 누수가 확산됨,Risk
Risk_260,해양 및 부식성 환경 배관 재질 부적정 적용에 따른 조기 부식 및 파손 리스크_제주해군기지 등,제주해군기지 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,해양 및 부식성 환경 배관 재질 부적정 적용에 따른 조기 부식 및 파손 리스크,염소이온 다량 존재 해양 환경 및 산성 지하수 구간에서 내식성이 낮은 일반 SUS304 재질 배관을 적용함,배관이 급격히 부식되어 구멍이 뚫리거나 파열되며 배수 펌프 기능 마비로 터널 하부가 완전히 침수되는 대형 사고 초래,배관이 급격히 부식되어 구멍이 뚫리거나 파열되며 배수 펌프 기능 마비로 터널 하부가 완전히 침수되는 대형 사고 초래,Risk
Risk_261,집수정 배수펌프 시운전(검측) 미실시 및 집중호우 시 대규모 침수 리스크_서울제물포터널 2공구,서울제물포터널 2공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,집수정 배수펌프 시운전(검측) 미실시 및 집중호우 시 대규모 침수 리스크,"개통 일정이 촉박하다는 이유로 집수정 배수펌프의 양수 능력, 체크밸브, 수위 센서 연동에 대한 시운전/검측을 누락함",폭우 시 펌프 미가동 또는 이물질 막힘으로 집수정이 범람하며 터널 내부가 수몰되어 입행 차량 고립 등 대형 재난 발생,폭우 시 펌프 미가동 또는 이물질 막힘으로 집수정이 범람하며 터널 내부가 수몰되어 입행 차량 고립 등 대형 재난 발생,Risk
Risk_262,관로 토피 부족 및 노출부 보온 미흡에 따른 동절기 배관 동결 및 막힘 리스크_관로공사 공통(L/L),관로공사 공통(L/L),터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,관로 토피 부족 및 노출부 보온 미흡에 따른 동절기 배관 동결 및 막힘 리스크,터널 갱구부 인접 배수관 시공 시 매설 심도가 동결심도보다 얕게 시공되었거나 노출부 보온 조치가 미흡함,동절기 혹한 시 관내 잔류수가 얼어 배수관이 파열/폐색되며 역류 지하수가 터널 입구 노면 결빙 사고 유발,동절기 혹한 시 관내 잔류수가 얼어 배수관이 파열/폐색되며 역류 지하수가 터널 입구 노면 결빙 사고 유발,Risk
Risk_263,집수정/침사지 준설(유지관리) 소홀에 따른 토립자 유입 및 배수 펌프 파손 리스크_진접선 3공구,진접선 3공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,집수정/침사지 준설(유지관리) 소홀에 따른 토립자 유입 및 배수 펌프 파손 리스크,터널 굴착 중 발생하는 뻘과 토사가 집수정 전단 침사지에 대량 적체되었으나 제때 준설하지 않고 방치함,연마성 토사가 배수 펌프 직유입되어 엔진 임펠러/씰을 마모시켜 기기 고장이 발생하고 집중호우 시 터널 수몰 유발,연마성 토사가 배수 펌프 직유입되어 엔진 임펠러/씰을 마모시켜 기기 고장이 발생하고 집중호우 시 터널 수몰 유발,Risk
Risk_264,알칼리성 오폐수 발생량 초과 및 pH 저감시설 용량 부족에 따른 환경 오염 리스크_새만금전주 6공구,새만금전주 6공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,알칼리성 오폐수 발생량 초과 및 pH 저감시설 용량 부족에 따른 환경 오염 리스크,레미콘 세척수 등 고농도 알칼리 오폐수가 설계 예측치를 초과해 발생하여 기존 중화 장치 처리 기준을 초과함,pH 조절 안 된 유해 오염수가 인근 수계로 유출되어 환경 민원 발생 및 지자체의 공사 중지 행정처분 초래,pH 조절 안 된 유해 오염수가 인근 수계로 유출되어 환경 민원 발생 및 지자체의 공사 중지 행정처분 초래,Risk
Risk_265,"지하 협소 공간 내 지장물(배수관, 통신케이블) 시공 간섭 및 유지관리 불가 리스크_포승-평택철도 등",포승-평택철도 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,"지하 협소 공간 내 지장물(배수관, 통신케이블) 시공 간섭 및 유지관리 불가 리스크",터널 보도부 협소 공간 내 배수관/전력관 동시 매설 시 인접 타 설비와의 공간 간섭을 면밀히 검토하지 않음,설비들이 뒤엉켜 정상 조립 및 다짐 시공이 불가능해지며 공용 중 준설기/CCTV 진입 불가로 사후 유지관리 전면 마비,설비들이 뒤엉켜 정상 조립 및 다짐 시공이 불가능해지며 공용 중 준설기/CCTV 진입 불가로 사후 유지관리 전면 마비,Risk
Risk_266,구조물 배수 연결부 수밀성/진동 저항성 설계 미흡에 따른 관로 이탈 및 배면 세굴 리스크_평택 화양지구 등,평택 화양지구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,구조물 배수 연결부 수밀성/진동 저항성 설계 미흡에 따른 관로 이탈 및 배면 세굴 리스크,맨홀 연결부 시공 시 차량 주행 진동이나 부등 침하를 흡수할 연성 이음재(Flexible Joint) 없이 단순 몰탈 강결 처리함,반복적 진동/수축 시 몰탈 파손으로 관로가 탈락하며 이 틈으로 새어 나온 물이 배면 토사를 쓸어내려 공동(세굴) 유발,반복적 진동/수축 시 몰탈 파손으로 관로가 탈락하며 이 틈으로 새어 나온 물이 배면 토사를 쓸어내려 공동(세굴) 유발,Risk
Risk_267,수직구 가시설(Slurry Wall)과 링빔 사이 홈메우기(모르타르 충전) 누락에 따른 편압 및 변위 리스크_GTX-A 6공구,GTX-A 6공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,수직구 가시설(Slurry Wall)과 링빔 사이 홈메우기(모르타르 충전) 누락에 따른 편압 및 변위 리스크,가시설 벽체와 내부 링빔 사이의 공동(공간)을 채워 하중을 전달하는 홈메우기 공정이 도면에는 있으나 내역에 누락됨,충진 부실 시 지반 하중이 지보재에 불균일하게 전달되어 링빔 좌굴 및 가시설 벽체 변형으로 인한 상부 구조물 붕괴 위험,충진 부실 시 지반 하중이 지보재에 불균일하게 전달되어 링빔 좌굴 및 가시설 벽체 변형으로 인한 상부 구조물 붕괴 위험,Risk
Risk_268,"터널 굴착 중 다량 지하수 유출에 따른 인접 구조물 손상 및 긴급 지수 그라우팅 리스크_광명,금천 전력구","광명,금천 전력구",터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 굴착 중 다량 지하수 유출에 따른 인접 구조물 손상 및 긴급 지수 그라우팅 리스크,지반조사에서 예측 못한 고압 대수층/파쇄대를 만나 지하수와 토사가 터널 내부로 급격히 유입되어 지반 변위 발생,토립자 유실로 인한 인접 지하철 구조물 및 상부 지표면 침하/균열 발생으로 막대한 긴급 보강 및 배상 비용 발생,토립자 유실로 인한 인접 지하철 구조물 및 상부 지표면 침하/균열 발생으로 막대한 긴급 보강 및 배상 비용 발생,Risk
Risk_269,차수 그라우팅 시공 후 차수효과 검증용 검사공(수압시험) 누락에 따른 지수 확인 불가 리스크_한탄강댐 현장,한탄강댐 현장,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,차수 그라우팅 시공 후 차수효과 검증용 검사공(수압시험) 누락에 따른 지수 확인 불가 리스크,배면 차수 그라우팅 완료 후 충진 효율을 확인하기 위한 '검사공 및 수압시험' 수량이 시방서엔 있으나 내역에 누락됨,품질 검증 소홀 시 배면 공동이나 미충진 구간을 인지 못하고 후속 공정 강행하여 공용 중 주입구 부위 대량 역루 누수 유발,품질 검증 소홀 시 배면 공동이나 미충진 구간을 인지 못하고 후속 공정 강행하여 공용 중 주입구 부위 대량 역루 누수 유발,Risk
Risk_270,라이닝 천단부 배면 공동 발생_중봉터널,중봉터널,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,라이닝 천단부 배면 공동 발생,타설 시 공기 갇힘 및 콘크리트 침하로 인한 상부 공간 발생,상부 하중 집중으로 인한 라이닝 균열 및 붕괴 위험,상부 하중 집중으로 인한 라이닝 균열 및 붕괴 위험,Risk
Risk_271,신축이음부 수팽창 지수재 복원력 상실_도담-영천,도담-영천,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,신축이음부 수팽창 지수재 복원력 상실,불량 자재 사용 및 시공 중 조기 팽창으로 인한 수밀 성능 저하,이음부 지하수 용출로 인한 전기 설비 부식 및 고드름 발생,이음부 지하수 용출로 인한 전기 설비 부식 및 고드름 발생,Risk
Risk_272,균열 부위 지수 그라우팅 주입 실패_서울지하철 923공구,서울지하철 923공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,균열 부위 지수 그라우팅 주입 실패,경화 시간이 부적절한 약액 사용 및 주입 압력 부족,누수 부위 재누수 발생 및 상부 지반 함몰,누수 부위 재누수 발생 및 상부 지반 함몰,Risk
Risk_273,종방향 배수관 인근 공동 발생_중봉터널,중봉터널,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,종방향 배수관 인근 공동 발생,배수관 주위 필터재 채움 미흡으로 인한 토사 유입,배수관 막힘 및 배후 수압 발생으로 라이닝 균열 유발,배수관 막힘 및 배후 수압 발생으로 라이닝 균열 유발,Risk
Risk_274,거푸집(Steel Form 등) 측압 과소평가 및 구조검토 미실시에 따른 변위/전도 리스크_상주-영천 10공구 등,상주-영천 10공구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,거푸집(Steel Form 등) 측압 과소평가 및 구조검토 미실시에 따른 변위/전도 리스크,라이닝 기계식 타설 시 작용하는 높은 측압을 과소평가하고 폼 타이/앵커 등에 대한 구조 안전성 검토를 소홀히 함,타설 중 거푸집 변형(배부름) 및 전도로 설계 내공 치수 미확보 사태가 발생하며 대규모 치핑 및 재시공 비용 발생,타설 중 거푸집 변형(배부름) 및 전도로 설계 내공 치수 미확보 사태가 발생하며 대규모 치핑 및 재시공 비용 발생,Risk
